key_index,text,overall
16294,Fucking November 7! Tickets on sale for both 5SOS and The Vamps that day. Making me feel so really broke!,1
11908,i've got a feeling that when i go into school tomorrow more people are gonna know about shawn and most likely will act like his,2
6824,"It's Wednesday night, which means an hour of Big Brother and live commentary with @rwesturn. It's how we roll.",3
7487,Comment passed by @reelmolesworth to the effect that MATRON is a dead ringer for Caitlyn JENNER. He may have a point. http://t.co/EF4N7OomdZ,2
9336,@BMWSequelDotCom @LokenKristanna  this is like the 2nd episode that should have Shawn on it. The 1st being Girl Meets Semi-Formal,2
14662,Yoga is still on for tonight Monday September 7th @ 5:30 with Vicky and again on Wednesday at 6:00 with Lydia.... http://t.co/XTAcsXzjCR,2
1325,@GMB on the day of Prince George's 2nd birthday don't you think my nearly 2 year old looks like him?! http://t.co/c9X3A2S7j1,2
15410,"@vegavnc you are exceptionally ill equipped to recognise parodies of RSS propaganda that said ""all Muslims may not b terrorists..."" :)",1
6154,Wow Dustin Johnson showing some true grit after quadding number one #PGAChamp especially since his history with major Sunday's,3
9250,"Carly Fiorina, Gaining in Polls, Moves to Secure Spot in 2nd G.O.P. Debate: Mrs. Fiorina, the former Hewlett-P... http://t.co/Q3u9XU7WDX",2
6436,I hope that John Cena wins the wwe world heavyweight champion for the 16th time &amp; Seth Rollins is right the future is now. #titlefortitle,3
2071,"American professional wrestling legend known as Hulk Hogan has been dumped by World Wrestling Entertainment, the association said Friday.",2
19775,I hope Israel calls for a day of cleansing both of those days. Cleans Israeli lands by any means necessary. https://t.co/A5E9mSM3Bt,2
17133,@Swamy39 sir first can we have clarity of Rahul Gandhi if he is Indian or not before you start scare Politics. https://t.co/ohawq2D8Mv,2
14696,Sam Smith may have given it away #SPECTRE #Bond http://t.co/VheJ7R5Vg7 http://t.co/2YSpy4PvSK,2
19415,Ceasefire violations @Yemen The Houthi forces should think about Yemen's tomorrow Saudi Arabia should see peace and #UN to rethink,1
11833,The husband of the cunt who hates gay marriage says people who visit him should know how much he LOVES the 2nd Amendment. Dissonance much?,1
15584,"With Kane and Rooney seemingly forming a great partnership, it shows how great a signing Man Utd may have wanted to make #rooney #kane #mufc",3
7179,I haven't seen any of the Sharknado movies but I'm guessing it's sort of like this. https://t.co/oIuwePWNYr,2
933,All about Paul Dunne and Padraig Harrington on this fine Monday morning.,3
11534,@CNN We think it's ridiculous that Carly Fiorina isn't on the debate. She's what 5th? She should be on the main debate stage @RealBenCarson,2
15326,@onedirection you guys I see you soon tomorrow OMG omg  yay I love you guys so much come to our malls later on today ok I want to see Niall,3
9304,just bought tickets with sam to see a nirvana tribute band in november and i am so fucking excited,3
12830,How to make Friday morning even better? Cup of coffee and the new Iron Maiden album on Spotify.,2
12029,Aaron Lennon may have no end product but the run and assist against Milan in the CL is what he should be remembered for #NiceOneAzza,3
13421,Metal-Saturday with new Amorphis followed by new Iron Maiden. Hell yeah!,3
4469,Dustin Johnson hasn't recovered since Saturday at the Open Championship. Absolute head case right now,2
13793,@HibernianRetro @Fritz1875 The mic batteries are running out! Murray 3-1 up 2nd set with a break. Matchsticks needed for my eyes here!,2
1399,Unplanned 6th Day of Eid with Bestie! #Eid2015 https://t.co/FESf2PeORz,2
15483,@RichardDawkins @AdorableMammal Interesting enough why is it Islam is the one culture/ religion 3rd wave feminism refuses to criticize?,1
932,2nd Day of Eid in Wadi Bin Khaled - Oman .. it was really awesome fantastic &lt;3 &lt;3 http://t.co/AvIh9cIMft,3
9025,Janet Jackson Pays Tribute To Aaliyah On the 14th Anniversary Of Her Death [Photo] - http://t.co/KTudGkDv0O #ICYMI http://t.co/Sn0z0LzQjR,2
7275,Rousey to fight former boxer - Mixed martial arts star Ronda Rousey said Friday she will face female boxer Holly H... http://t.co/YL72PjVDCJ,2
5803,Sam Smith is going to be in Austin tomorrow and I'm going to be in San Marcos! Why?!? I wanted to see him so bad!! :'(,2
3478,".@ATunnelradio remembers Cilla Black, Tuesday at 12pm ET / 9am PT on East Village Radio. (Cilla with Paul McCartney) http://t.co/BqwzfIdaQw",2
12553,"Available now! Get the youth Real Madrid 3rd jersey. Available with #CR7, Bale, James or more: http://t.co/ZvVeH9EiRf http://t.co/5NWmKGrqHR",2
772,@MolloyJoe This Paul Dunne story is Unbelievable but I hope this Legend does it Tomorrow! #helookslikemaryrobinson http://t.co/O0t8yvXJSV,3
17996,Let one more parliament day go waste but @BJP4India should corner Rahul Gandhi on thursday #RahulInsultsDalit,1
13617,Coverstory on the Italian Guitar Club magazine. Grazie Mille ragazzi! Pick up a copy &amp; see u in Milan on Oct 8! #GusG http://t.co/8whCaKtHoy,2
9633,"It was built to lure another team. I think the Mariners, Giants and White Sox were the three that came closest. https://t.co/XRO32ZjvYw",2
19739,"Christians threatened with violence for worshipping Christ. No, not in Saudi Arabia. In Texas. https://t.co/9wI93tqp7b",1
14599,"This morning, despite it being a holiday here, I went to yoga. Tomorrow night starts 7pm yoga and I just don't know if I'll do that too.",2
10408,Brock lesnar's 2nd signature must be dominating since it's a suplex @WWEImmortals http://t.co/G72rB2A4yy,2
18429,"J.Cole &gt; Kendrick Lamar, biased opinion Kendrick is growing on me and the February album if true will be lit",3
13401,Such a good weekend planned. On route to the Foo Fighters today and then a beautiful wedding tomorrow!,3
20257,"What Do You Mean, by Justin Bieber  why does it make so much sense https://t.co/fZiBnWAkKx",2
1422,Many happy solar returns to Prince George of Cambridge as he turns 2 today! https://t.co/fvFB5QcAvg,3
11738,@rabi_rabiah dont know. but sleeping at 11pm or may be 2am and then wake up for fajr means that guy must have internal attachment with Islam,2
15554,A Gay marriage license will never legitimize sin You may get the marriage penalty &amp; pay higher taxes but B4 God you R still  living in sin,1
17121,"So, tomorrow's Dark Souls video that I just recorded might be the most confused I've ever been on video.",1
5802,"Does anyone know if the Sam Smith concert in Austin, TX got moved from 8 to 630 tomorrow? Heard that it did, but can't find it anywhere!",2
12487,"Then Kanye West's speech like ""bro"" 9 times. When you 1st watch it you might he's nuts but after watching it back it made sense #Kanye2020",2
10949,I don't know what's gonna happen tonight. I don't know what's gonna happen tomorrow - Kanye west,2
752,Today is National Ice Cream Day!!! Give in to the excuse! LOL.  http://t.co/ETwinZuT9B,3
6258,"Ice Cube's wife: How's ur screenplay for $6.5mil opening wknd grossing 1995 film ""Friday"" coming? Cube: lol it's funny #StraightOuttaCompton",2
19919,"December 23 - Lady Gaga arrives at the airport ""LAX"" in Los Angeles https://t.co/BCd002tOIj",2
377,"Boko Haram are so evil. Even on this sacred day for all muslims, they are carrying out bombings. May the hottest part in hell be for them",1
6560,Taker. Undertaker attacks Lesnar to a disrespectful amount of boos. Hope Undertaker beats Brock Lesnar for the 3rd time at SS,2
1515,Sharknado's on!!! Then the 2nd one! Then #ohhellno #3 at 9. Shoulda left work early.,3
17547,"We want to bomb Syria like there's no tomorrow, but when will we finally jail Tony Blair and George Bush for their war crimes? #Iraq2003",1
5492,sam I just realized I'm seeing Sam smith tomorrow I'm so in love,3
5509,I really want to go see Sam Smith in Austin this Saturday,3
15141,governor candidate Scott Walker says he eliminated waiting list for long-term care for seniors http://t.co/ULU2iVndvz via @PolitiFactWisc,2
18540,@Jenuto0 no voting ends on the 25th hun Please listen to my new single https://t.co/AVWDuoFdNF #MTVStars Lady Gaga,2
13535,"Super Eagles led by its coach, Sunday Oliseh  is playing Taifa Stars of Tanzania at the National Stadium in Dar... http://t.co/vrZ3vGQO5S",2
3587,"- As I said immediately after her fight on Saturday, if you aren't behind Rousey at this point, it's envy.  If I... http://t.co/TCSxUYvkOl",2
13806,Everywhere I go by Janet Jackson ! ugh I remember waking up when it was still dark in the winter for school I think like 3rd grade,3
10580,Dad shouldn't buy a brand new PS4 on a Sunday afternoon and then expect me to do my homework instead of playing on it all night,2
8365,Woah! What a way to kick off Monday Night Raw with Brock Lesnar!,3
18497,"Dec 13, 1965 John Lennon, Paul McCartney and George Harrison meet at NEMS HQ to discuss the group's third film project, A Tallent For Lovng",2
366,Since Dean Ambrose hasn't got a match this Sunday at #WWEBattleground. Do you think he'll interfere in the Roman/Bray match? #HeelTurn,2
5221,@finkn23 He is an advanced college guy but even Kris Bryant didn't see the bigs til his 3rd pro season. Zimmer is great but no Bryant.,2
4155,Bad Blood playing in the Salon on Eastenders has been the highlight of my Friday night,3
19627,The Israel Antiquities Authority turned to the public on Tuesday in a Facebook post in an attempt to understand... https://t.co/DsZyGtKwB8,2
15737,Umps say no homer. Now Red Sox want to review whether or not Donaldson was safe at 3rd. Looked safe to me. #BlueJays,2
2282,Enjoying Sharknado for the 3rd time in a row #Sharknado3,3
5812,"Well, 15 August must be a Shameful day 4 #India because Hindus never wanted to give freedom to Muslims. y celebrate?  #FreedomForKhalistan",1
7982,I would like to become a celebrity so that I may hit John Cena with a chair actually.,1
6271,@cakeftziall_ Thank you! Maybe this may attract more American fans to Kpop? Or maybe even Kpop fans to English pop?,3
9031,I wonder when the 1st video of Shawn falling over on stage will be...,2
16255,Starting off our Wednesday we have one that isn't posted much...  Bee Gees with Wind of Change https://t.co/abXk12faU8,2
16474,"Amnesty for IRA murderers, some with dubious pasts are in govt in NI, free from prosecution, but today ex-para is arrested re: Bloody Sunday",1
15553,Good lord the food in Italy is so damn good.. Found a random cheap spot in Milan.. Venice tomorrow! http://t.co/PmyWIXQR5K,3
8750,It's going to take everything in me to not stop at Dunkin tomorrow morning,3
9944,@JW_Burton Kane should of scored and would of made it easy then. Still hope always the important goal is the 1st mate. plenty of time,3
14729,Me when the boys' 5th album and Zayn's album comes out  #DragMeDownPower,3
17466,(taken from https://t.co/On9qkzz0Bs where the PM is clearly trying to avoid a future parallel with Tony Blair in history's view of him),1
11169,Real Madrid's attempt to make a last minute super signing with De Gea may have been a little too last minute #DeadlineDay,2
10710,I'm gonna go buy a canvas tomorrow n paint Nicki dragging MILEY thru the mud,2
18555,"@TimesNow may be Rahul Gandhi was going thru ""those days""",2
20300,"Of course he supports Israel-- may be crazy, but he's not stupid https://t.co/TCLiVTG8PY",2
13687,@Hassan_JBr obviously you are glad the Christians in Europe may solve a Middle East problem ! Shame on you mr Hassan,1
5943,Shaun the Sheep or Ant-Man tomorrow with the boys?,2
16477,"Woaw just because briana is ""having"" louis' baby she has the sun shining out of her ass. https://t.co/MrOgIi8Eco",1
8282,Gucci may be a famous rapper but he's still in jail and still have an ice cream cone tatted on his face,2
8179,Plus the new naruto game comes out in February and I'm so unbelievably excited for that,3
373,I haven't even officially started working at Dunkin yet and I already don't want to go in tomorrow lol,1
18663,"Town in the USA, rejects solar panels for sucking 'up all the energy from the sun'.  Looks like Rahul Gandhi must have visited this town.",1
3847,He also opened for Jason Aldean in April. And he put on a good show too! &lt;3 Tyler Farr &lt;3 &lt;3 &lt;3 Kristi http://t.co/D5YDBH4LJ4,3
2326,As ridiculous as Ant-Man may have looked it was actually pretty damn good #bigfan,2
14533,U2. Dublin. November. Who's going ? #me,2
20130,#FollowMeHayes @HayesGrier I share a bday with Justin bieber lmao remember to wish me on March 1st ;),3
3802,"Why then should the world wonder the works of Boko Haram ISIS and Alqueda, Alshabaab, etc https://t.co/WGpyH3IIic",2
2456,"@9ratna_9 told you because you said ""Generally 15 August comes near Eid week"". It happens for only 2 years after every 30 years. :)",3
